,prompt,sample,quality_score,bid_1,bid_2,bid_3,base_alignment,agent1_alignment,agent2_alignment,agent3_alignment,welfare,best_welfare,vcg_baseline
492,4,18,0.51171875,0.6,0.3,0.1,0.2392578125,0.2265625,0.10693359375,0.09033203125,0.17705078124999998,0.24150390624999998,0.199658203125
493,4,18,0.5078125,0.6,0.2,0.2,0.2216796875,0.220703125,0.177734375,0.1025390625,0.1884765625,0.21132812499999998,0.19736328125
494,4,18,0.51171875,1.0,0.0,0.0,0.240234375,0.2080078125,0.08837890625,0.0947265625,0.2080078125,0.275390625,0.275390625
495,4,19,0.5078125,0.33,0.33,0.33,0.25390625,0.265625,0.189453125,0.1376953125,0.195615234375,0.195615234375,0.1448583984375
496,4,19,0.51171875,0.4,0.4,0.2,0.2353515625,0.189453125,0.1142578125,0.11474609375,0.14443359375,0.21806640625,0.16064453125
497,4,19,0.51171875,0.6,0.3,0.1,0.2333984375,0.1806640625,0.1513671875,0.1005859375,0.1638671875,0.24150390624999998,0.199658203125
498,4,19,0.5078125,0.6,0.2,0.2,0.224609375,0.2216796875,0.21484375,0.1201171875,0.19999999999999998,0.21132812499999998,0.19736328125
499,4,19,0.51171875,1.0,0.0,0.0,0.220703125,0.1962890625,0.0634765625,0.0654296875,0.1962890625,0.275390625,0.275390625
600,6,0,0.51171875,0.33,0.33,0.33,0.255859375,0.2060546875,0.1455078125,0.2001953125,0.18208007812500002,0.213984375,0.17337890625000002
601,6,0,0.51171875,0.4,0.4,0.2,0.228515625,0.1552734375,0.1796875,0.13671875,0.16132812500000002,0.21171875,0.1787109375
602,6,0,0.5078125,0.6,0.3,0.1,0.2421875,0.2080078125,0.21875,0.177734375,0.208203125,0.2283203125,0.20292968749999998
603,6,0,0.51171875,0.6,0.2,0.2,0.1982421875,0.177734375,0.185546875,0.171875,0.17812499999999998,0.2216796875,0.20859374999999997
604,6,0,0.515625,1.0,0.0,0.0,0.244140625,0.2236328125,0.09765625,0.1416015625,0.2236328125,0.28125,0.28125
605,6,1,0.515625,0.33,0.33,0.33,0.21875,0.2236328125,0.169921875,0.2392578125,0.20882812500000003,0.213984375,0.17337890625000002
606,6,1,0.51171875,0.4,0.4,0.2,0.2177734375,0.1748046875,0.2001953125,0.177734375,0.18554687500000003,0.21171875,0.1787109375
607,6,1,0.51171875,0.6,0.3,0.1,0.234375,0.2236328125,0.16796875,0.16796875,0.2013671875,0.2283203125,0.20292968749999998
608,6,1,0.51171875,0.6,0.2,0.2,0.26171875,0.23046875,0.1923828125,0.2080078125,0.218359375,0.2216796875,0.20859374999999997
609,6,1,0.51171875,1.0,0.0,0.0,0.2392578125,0.2373046875,0.048583984375,0.1259765625,0.2373046875,0.28125,0.28125
610,6,2,0.515625,0.33,0.33,0.33,0.259765625,0.21875,0.130859375,0.185546875,0.1766015625,0.213984375,0.17337890625000002
611,6,2,0.5078125,0.4,0.4,0.2,0.201171875,0.1962890625,0.1796875,0.181640625,0.18671875,0.21171875,0.1787109375
612,6,2,0.51171875,0.6,0.3,0.1,0.236328125,0.1982421875,0.1630859375,0.1904296875,0.1869140625,0.2283203125,0.20292968749999998
613,6,2,0.515625,0.6,0.2,0.2,0.26953125,0.2275390625,0.2294921875,0.1962890625,0.2216796875,0.2216796875,0.20859374999999997
614,6,2,0.51171875,1.0,0.0,0.0,0.27734375,0.240234375,0.09130859375,0.158203125,0.240234375,0.28125,0.28125
615,6,3,0.515625,0.33,0.33,0.33,0.240234375,0.1640625,0.1484375,0.2001953125,0.169189453125,0.213984375,0.17337890625000002
616,6,3,0.51171875,0.4,0.4,0.2,0.220703125,0.1845703125,0.2265625,0.212890625,0.20703125000000003,0.21171875,0.1787109375
617,6,3,0.5078125,0.6,0.3,0.1,0.22265625,0.212890625,0.1650390625,0.1669921875,0.19394531249999997,0.2283203125,0.20292968749999998
618,6,3,0.515625,0.6,0.2,0.2,0.251953125,0.19921875,0.11181640625,0.185546875,0.17900390624999998,0.2216796875,0.20859374999999997
619,6,3,0.5078125,1.0,0.0,0.0,0.265625,0.2109375,0.1201171875,0.1640625,0.2109375,0.28125,0.28125
620,6,4,0.515625,0.33,0.33,0.33,0.279296875,0.1484375,0.138671875,0.1787109375,0.15372070312500002,0.213984375,0.17337890625000002
621,6,4,0.51171875,0.4,0.4,0.2,0.248046875,0.2392578125,0.1220703125,0.1572265625,0.1759765625,0.21171875,0.1787109375
622,6,4,0.51171875,0.6,0.3,0.1,0.21484375,0.2021484375,0.146484375,0.158203125,0.18105468749999998,0.2283203125,0.20292968749999998
623,6,4,0.51171875,0.6,0.2,0.2,0.18359375,0.2392578125,0.15625,0.2001953125,0.21484375,0.2216796875,0.20859374999999997
624,6,4,0.51171875,1.0,0.0,0.0,0.2431640625,0.25,0.062255859375,0.1416015625,0.25,0.28125,0.28125
625,6,5,0.51171875,0.33,0.33,0.33,0.2333984375,0.126953125,0.138671875,0.2216796875,0.160810546875,0.213984375,0.17337890625000002
626,6,5,0.51171875,0.4,0.4,0.2,0.2578125,0.169921875,0.1669921875,0.1650390625,0.1677734375,0.21171875,0.1787109375
627,6,5,0.51171875,0.6,0.3,0.1,0.25390625,0.1962890625,0.1640625,0.138671875,0.180859375,0.2283203125,0.20292968749999998
628,6,5,0.51171875,0.6,0.2,0.2,0.232421875,0.2353515625,0.1484375,0.1865234375,0.208203125,0.2216796875,0.20859374999999997
629,6,5,0.5078125,1.0,0.0,0.0,0.25390625,0.240234375,0.062255859375,0.125,0.240234375,0.28125,0.28125
630,6,6,0.51171875,0.33,0.33,0.33,0.23046875,0.16015625,0.1572265625,0.20703125,0.173056640625,0.213984375,0.17337890625000002
631,6,6,0.51171875,0.4,0.4,0.2,0.2197265625,0.2041015625,0.1748046875,0.1552734375,0.18261718750000003,0.21171875,0.1787109375
632,6,6,0.515625,0.6,0.3,0.1,0.2578125,0.220703125,0.181640625,0.185546875,0.20546874999999998,0.2283203125,0.20292968749999998
633,6,6,0.515625,0.6,0.2,0.2,0.234375,0.1943359375,0.1474609375,0.154296875,0.176953125,0.2216796875,0.20859374999999997
634,6,6,0.51171875,1.0,0.0,0.0,0.25390625,0.25,0.061767578125,0.1435546875,0.25,0.28125,0.28125
635,6,7,0.51171875,0.33,0.33,0.33,0.23828125,0.14453125,0.1396484375,0.1767578125,0.152109375,0.213984375,0.17337890625000002
636,6,7,0.515625,0.4,0.4,0.2,0.23828125,0.19140625,0.15625,0.1474609375,0.16855468750000002,0.21171875,0.1787109375
637,6,7,0.5078125,0.6,0.3,0.1,0.2421875,0.1728515625,0.1640625,0.15625,0.1685546875,0.2283203125,0.20292968749999998
638,6,7,0.51171875,0.6,0.2,0.2,0.2255859375,0.2119140625,0.2138671875,0.20703125,0.211328125,0.2216796875,0.20859374999999997
639,6,7,0.51171875,1.0,0.0,0.0,0.25,0.2421875,0.068359375,0.14453125,0.2421875,0.28125,0.28125
640,6,8,0.51171875,0.33,0.33,0.33,0.21484375,0.220703125,0.1337890625,0.185546875,0.178212890625,0.213984375,0.17337890625000002
641,6,8,0.51171875,0.4,0.4,0.2,0.2412109375,0.1865234375,0.197265625,0.15234375,0.18398437500000003,0.21171875,0.1787109375
642,6,8,0.515625,0.6,0.3,0.1,0.22265625,0.1796875,0.224609375,0.162109375,0.19140624999999997,0.2283203125,0.20292968749999998
643,6,8,0.5078125,0.6,0.2,0.2,0.2275390625,0.19921875,0.1298828125,0.1796875,0.1814453125,0.2216796875,0.20859374999999997
644,6,8,0.51171875,1.0,0.0,0.0,0.2314453125,0.2392578125,0.0810546875,0.1279296875,0.2392578125,0.28125,0.28125
645,6,9,0.51171875,0.33,0.33,0.33,0.1953125,0.1806640625,0.1259765625,0.1982421875,0.166611328125,0.213984375,0.17337890625000002
646,6,9,0.51171875,0.4,0.4,0.2,0.2353515625,0.2099609375,0.2041015625,0.1708984375,0.19980468750000002,0.21171875,0.1787109375
647,6,9,0.51171875,0.6,0.3,0.1,0.275390625,0.1796875,0.1845703125,0.1875,0.18193359375,0.2283203125,0.20292968749999998
648,6,9,0.515625,0.6,0.2,0.2,0.232421875,0.234375,0.1572265625,0.1953125,0.2111328125,0.2216796875,0.20859374999999997
649,6,9,0.515625,1.0,0.0,0.0,0.255859375,0.2431640625,0.083984375,0.154296875,0.2431640625,0.28125,0.28125
650,6,10,0.5078125,0.33,0.33,0.33,0.255859375,0.17578125,0.16796875,0.2216796875,0.186591796875,0.213984375,0.17337890625000002
651,6,10,0.515625,0.4,0.4,0.2,0.25390625,0.212890625,0.1669921875,0.1728515625,0.18652343750000003,0.21171875,0.1787109375
652,6,10,0.515625,0.6,0.3,0.1,0.2138671875,0.234375,0.2294921875,0.1884765625,0.2283203125,0.2283203125,0.20292968749999998
653,6,10,0.515625,0.6,0.2,0.2,0.2490234375,0.2236328125,0.1484375,0.2001953125,0.20390625,0.2216796875,0.20859374999999997
654,6,10,0.51171875,1.0,0.0,0.0,0.283203125,0.2578125,0.08935546875,0.1611328125,0.2578125,0.28125,0.28125
655,6,11,0.51171875,0.33,0.33,0.33,0.263671875,0.23046875,0.13671875,0.1845703125,0.18208007812500002,0.213984375,0.17337890625000002
656,6,11,0.51171875,0.4,0.4,0.2,0.2470703125,0.208984375,0.2021484375,0.1787109375,0.20019531250000003,0.21171875,0.1787109375
657,6,11,0.51171875,0.6,0.3,0.1,0.2470703125,0.193359375,0.197265625,0.1943359375,0.19462890624999998,0.2283203125,0.20292968749999998
658,6,11,0.5078125,0.6,0.2,0.2,0.251953125,0.19921875,0.1650390625,0.1884765625,0.19023437499999998,0.2216796875,0.20859374999999997
659,6,11,0.51171875,1.0,0.0,0.0,0.2412109375,0.255859375,0.1123046875,0.1572265625,0.255859375,0.28125,0.28125
660,6,12,0.51171875,0.33,0.33,0.33,0.2373046875,0.2099609375,0.1669921875,0.185546875,0.18562499999999998,0.213984375,0.17337890625000002
661,6,12,0.5078125,0.4,0.4,0.2,0.267578125,0.216796875,0.216796875,0.19140625,0.21171875,0.21171875,0.1787109375
662,6,12,0.515625,0.6,0.3,0.1,0.21484375,0.2021484375,0.138671875,0.1318359375,0.17607421874999998,0.2283203125,0.20292968749999998
663,6,12,0.515625,0.6,0.2,0.2,0.267578125,0.2265625,0.1376953125,0.1953125,0.20253906249999998,0.2216796875,0.20859374999999997
664,6,12,0.515625,1.0,0.0,0.0,0.279296875,0.2451171875,0.0927734375,0.162109375,0.2451171875,0.28125,0.28125
665,6,13,0.51171875,0.33,0.33,0.33,0.2021484375,0.1884765625,0.201171875,0.21484375,0.19948242187500004,0.213984375,0.17337890625000002
666,6,13,0.51171875,0.4,0.4,0.2,0.271484375,0.2099609375,0.1943359375,0.1875,0.19921875000000003,0.21171875,0.1787109375
667,6,13,0.51171875,0.6,0.3,0.1,0.2373046875,0.1982421875,0.1591796875,0.1474609375,0.18144531249999998,0.2283203125,0.20292968749999998
668,6,13,0.51171875,0.6,0.2,0.2,0.248046875,0.208984375,0.18359375,0.1796875,0.198046875,0.2216796875,0.20859374999999997
669,6,13,0.515625,1.0,0.0,0.0,0.240234375,0.259765625,0.07470703125,0.1533203125,0.259765625,0.28125,0.28125
670,6,14,0.51171875,0.33,0.33,0.33,0.251953125,0.2109375,0.1005859375,0.21875,0.174990234375,0.213984375,0.17337890625000002
671,6,14,0.51171875,0.4,0.4,0.2,0.2216796875,0.18359375,0.1591796875,0.1572265625,0.16855468750000002,0.21171875,0.1787109375
672,6,14,0.515625,0.6,0.3,0.1,0.2734375,0.2021484375,0.1708984375,0.146484375,0.18720703125,0.2283203125,0.20292968749999998
673,6,14,0.51171875,0.6,0.2,0.2,0.248046875,0.2275390625,0.138671875,0.16796875,0.1978515625,0.2216796875,0.20859374999999997
674,6,14,0.5078125,1.0,0.0,0.0,0.259765625,0.236328125,0.072265625,0.140625,0.236328125,0.28125,0.28125
675,6,15,0.51171875,0.33,0.33,0.33,0.2021484375,0.16015625,0.1171875,0.1962890625,0.156298828125,0.213984375,0.17337890625000002
676,6,15,0.51171875,0.4,0.4,0.2,0.2353515625,0.1875,0.154296875,0.18359375,0.1734375,0.21171875,0.1787109375
677,6,15,0.5078125,0.6,0.3,0.1,0.2138671875,0.1396484375,0.2060546875,0.1748046875,0.1630859375,0.2283203125,0.20292968749999998
678,6,15,0.51171875,0.6,0.2,0.2,0.2373046875,0.232421875,0.1669921875,0.1884765625,0.210546875,0.2216796875,0.20859374999999997
679,6,15,0.51171875,1.0,0.0,0.0,0.201171875,0.26171875,0.08203125,0.1689453125,0.26171875,0.28125,0.28125
680,6,16,0.51171875,0.33,0.33,0.33,0.255859375,0.21875,0.1484375,0.2314453125,0.19754882812500002,0.213984375,0.17337890625000002
681,6,16,0.51171875,0.4,0.4,0.2,0.203125,0.17578125,0.2255859375,0.14453125,0.189453125,0.21171875,0.1787109375
682,6,16,0.515625,0.6,0.3,0.1,0.228515625,0.2099609375,0.2255859375,0.205078125,0.21416015625,0.2283203125,0.20292968749999998
683,6,16,0.51171875,0.6,0.2,0.2,0.2734375,0.14453125,0.1923828125,0.1416015625,0.153515625,0.2216796875,0.20859374999999997
684,6,16,0.5078125,1.0,0.0,0.0,0.2119140625,0.28125,0.0615234375,0.1376953125,0.28125,0.28125,0.28125
685,6,17,0.51171875,0.33,0.33,0.33,0.21484375,0.201171875,0.11279296875,0.19921875,0.16935058593750002,0.213984375,0.17337890625000002
686,6,17,0.515625,0.4,0.4,0.2,0.232421875,0.2353515625,0.049072265625,0.1474609375,0.14326171875,0.21171875,0.1787109375
687,6,17,0.51171875,0.6,0.3,0.1,0.26171875,0.2373046875,0.1787109375,0.1787109375,0.2138671875,0.2283203125,0.20292968749999998
688,6,17,0.51171875,0.6,0.2,0.2,0.283203125,0.2197265625,0.1318359375,0.1787109375,0.1939453125,0.2216796875,0.20859374999999997
689,6,17,0.51171875,1.0,0.0,0.0,0.279296875,0.2373046875,0.10888671875,0.154296875,0.2373046875,0.28125,0.28125
690,6,18,0.51171875,0.33,0.33,0.33,0.21875,0.158203125,0.1962890625,0.2265625,0.191748046875,0.213984375,0.17337890625000002
691,6,18,0.51171875,0.4,0.4,0.2,0.263671875,0.234375,0.146484375,0.2158203125,0.1955078125,0.21171875,0.1787109375
692,6,18,0.51171875,0.6,0.3,0.1,0.23046875,0.2333984375,0.201171875,0.216796875,0.22207031249999998,0.2283203125,0.20292968749999998
693,6,18,0.51171875,0.6,0.2,0.2,0.232421875,0.232421875,0.11865234375,0.1953125,0.20224609375,0.2216796875,0.20859374999999997
694,6,18,0.51171875,1.0,0.0,0.0,0.17578125,0.24609375,0.0556640625,0.1357421875,0.24609375,0.28125,0.28125
695,6,19,0.51171875,0.33,0.33,0.33,0.2431640625,0.2431640625,0.162109375,0.2431640625,0.213984375,0.213984375,0.17337890625000002
696,6,19,0.515625,0.4,0.4,0.2,0.263671875,0.2265625,0.1484375,0.154296875,0.18085937500000002,0.21171875,0.1787109375
697,6,19,0.51171875,0.6,0.3,0.1,0.2373046875,0.1923828125,0.203125,0.173828125,0.19375,0.2283203125,0.20292968749999998
698,6,19,0.51171875,0.6,0.2,0.2,0.2333984375,0.189453125,0.1591796875,0.1572265625,0.176953125,0.2216796875,0.20859374999999997
699,6,19,0.51171875,1.0,0.0,0.0,0.2490234375,0.24609375,0.0791015625,0.14453125,0.24609375,0.28125,0.28125
700,7,0,0.51171875,0.33,0.33,0.33,0.22265625,0.2470703125,0.16796875,0.09521484375,0.1683837890625,0.21946289062500002,0.18788085937500001
701,7,0,0.51171875,0.4,0.4,0.2,0.205078125,0.169921875,0.193359375,0.08447265625,0.16220703125000002,0.2255859375,0.19765625000000003
702,7,0,0.5078125,0.6,0.3,0.1,0.2265625,0.212890625,0.21484375,0.1142578125,0.20361328124999997,0.23310546875,0.22216796874999997
703,7,0,0.51171875,0.6,0.2,0.2,0.25,0.265625,0.166015625,0.1484375,0.222265625,0.24042968750000002,0.2224609375
704,7,0,0.5078125,1.0,0.0,0.0,0.216796875,0.26953125,0.12060546875,0.095703125,0.26953125,0.283203125,0.283203125
705,7,1,0.5078125,0.33,0.33,0.33,0.228515625,0.271484375,0.185546875,0.10888671875,0.1867529296875,0.21946289062500002,0.18788085937500001
706,7,1,0.5078125,0.4,0.4,0.2,0.2490234375,0.1923828125,0.251953125,0.2392578125,0.2255859375,0.2255859375,0.19765625000000003
707,7,1,0.5078125,0.6,0.3,0.1,0.2275390625,0.25,0.1640625,0.123046875,0.2115234375,0.23310546875,0.22216796874999997
708,7,1,0.50390625,0.6,0.2,0.2,0.2412109375,0.267578125,0.185546875,0.2138671875,0.24042968750000002,0.24042968750000002,0.2224609375
709,7,1,0.5078125,1.0,0.0,0.0,0.23046875,0.271484375,0.1318359375,0.115234375,0.271484375,0.283203125,0.283203125
710,7,2,0.50390625,0.33,0.33,0.33,0.2216796875,0.177734375,0.224609375,0.2099609375,0.20206054687500002,0.21946289062500002,0.18788085937500001
711,7,2,0.5078125,0.4,0.4,0.2,0.248046875,0.234375,0.248046875,0.14453125,0.22187500000000002,0.2255859375,0.19765625000000003
712,7,2,0.51171875,0.6,0.3,0.1,0.2431640625,0.26171875,0.1923828125,0.130859375,0.22783203124999998,0.23310546875,0.22216796874999997
713,7,2,0.5078125,0.6,0.2,0.2,0.2158203125,0.26171875,0.1875,0.1455078125,0.2236328125,0.24042968750000002,0.2224609375
714,7,2,0.51171875,1.0,0.0,0.0,0.2197265625,0.283203125,0.1279296875,0.1044921875,0.283203125,0.283203125,0.283203125
715,7,3,0.50390625,0.33,0.33,0.33,0.2001953125,0.189453125,0.2373046875,0.1904296875,0.203671875,0.21946289062500002,0.18788085937500001
716,7,3,0.51171875,0.4,0.4,0.2,0.208984375,0.2578125,0.154296875,0.09423828125,0.18369140625000002,0.2255859375,0.19765625000000003
717,7,3,0.5078125,0.6,0.3,0.1,0.2412109375,0.22265625,0.23046875,0.12890625,0.21562499999999996,0.23310546875,0.22216796874999997
718,7,3,0.51171875,0.6,0.2,0.2,0.236328125,0.251953125,0.1640625,0.1328125,0.21054687499999997,0.24042968750000002,0.2224609375
719,7,3,0.5078125,1.0,0.0,0.0,0.220703125,0.271484375,0.12451171875,0.11181640625,0.271484375,0.283203125,0.283203125
720,7,4,0.51171875,0.33,0.33,0.33,0.2177734375,0.265625,0.201171875,0.12109375,0.19400390625000002,0.21946289062500002,0.18788085937500001
721,7,4,0.51171875,0.4,0.4,0.2,0.224609375,0.248046875,0.1953125,0.10595703125,0.19853515625,0.2255859375,0.19765625000000003
722,7,4,0.51171875,0.6,0.3,0.1,0.224609375,0.15234375,0.2333984375,0.10986328125,0.172412109375,0.23310546875,0.22216796874999997
723,7,4,0.51171875,0.6,0.2,0.2,0.21875,0.255859375,0.2041015625,0.115234375,0.2173828125,0.24042968750000002,0.2224609375
724,7,4,0.5078125,1.0,0.0,0.0,0.228515625,0.28125,0.1376953125,0.12060546875,0.28125,0.283203125,0.283203125
725,7,5,0.5078125,0.33,0.33,0.33,0.244140625,0.2021484375,0.1669921875,0.1298828125,0.164677734375,0.21946289062500002,0.18788085937500001
726,7,5,0.5078125,0.4,0.4,0.2,0.2412109375,0.26171875,0.205078125,0.14453125,0.21562499999999998,0.2255859375,0.19765625000000003
727,7,5,0.51171875,0.6,0.3,0.1,0.240234375,0.279296875,0.15234375,0.11767578125,0.225048828125,0.23310546875,0.22216796874999997
728,7,5,0.51171875,0.6,0.2,0.2,0.2275390625,0.2373046875,0.212890625,0.1083984375,0.20664062499999997,0.24042968750000002,0.2224609375
729,7,5,0.51171875,1.0,0.0,0.0,0.21484375,0.271484375,0.12890625,0.1064453125,0.271484375,0.283203125,0.283203125
730,7,6,0.51171875,0.33,0.33,0.33,0.2294921875,0.232421875,0.154296875,0.12060546875,0.1674169921875,0.21946289062500002,0.18788085937500001
731,7,6,0.50390625,0.4,0.4,0.2,0.228515625,0.2099609375,0.2314453125,0.12158203125,0.20087890625000002,0.2255859375,0.19765625000000003
732,7,6,0.5078125,0.6,0.3,0.1,0.2216796875,0.236328125,0.185546875,0.1083984375,0.20830078124999998,0.23310546875,0.22216796874999997
733,7,6,0.51171875,0.6,0.2,0.2,0.2041015625,0.205078125,0.23046875,0.08740234375,0.18662109375,0.24042968750000002,0.2224609375
734,7,6,0.5078125,1.0,0.0,0.0,0.2138671875,0.27734375,0.130859375,0.1064453125,0.27734375,0.283203125,0.283203125
735,7,7,0.5,0.33,0.33,0.33,0.18359375,0.1796875,0.2265625,0.2001953125,0.200126953125,0.21946289062500002,0.18788085937500001
736,7,7,0.51171875,0.4,0.4,0.2,0.208984375,0.1953125,0.2158203125,0.11279296875,0.18701171875,0.2255859375,0.19765625000000003
737,7,7,0.5078125,0.6,0.3,0.1,0.2451171875,0.263671875,0.1953125,0.12060546875,0.228857421875,0.23310546875,0.22216796874999997
738,7,7,0.51171875,0.6,0.2,0.2,0.2255859375,0.2578125,0.2021484375,0.10205078125,0.21552734375000002,0.24042968750000002,0.2224609375
739,7,7,0.51171875,1.0,0.0,0.0,0.248046875,0.267578125,0.1259765625,0.1181640625,0.267578125,0.283203125,0.283203125
740,7,8,0.51171875,0.33,0.33,0.33,0.208984375,0.2333984375,0.2109375,0.10498046875,0.1812744140625,0.21946289062500002,0.18788085937500001
741,7,8,0.5078125,0.4,0.4,0.2,0.1953125,0.2216796875,0.23046875,0.09423828125,0.19970703125000003,0.2255859375,0.19765625000000003
742,7,8,0.51171875,0.6,0.3,0.1,0.2275390625,0.24609375,0.1708984375,0.0966796875,0.20859375,0.23310546875,0.22216796874999997
743,7,8,0.51171875,0.6,0.2,0.2,0.2451171875,0.1572265625,0.212890625,0.123046875,0.16152343749999998,0.24042968750000002,0.2224609375
744,7,8,0.51171875,1.0,0.0,0.0,0.2236328125,0.263671875,0.1337890625,0.09912109375,0.263671875,0.283203125,0.283203125
745,7,9,0.51171875,0.33,0.33,0.33,0.2109375,0.2451171875,0.1884765625,0.09814453125,0.1754736328125,0.21946289062500002,0.18788085937500001
746,7,9,0.51171875,0.4,0.4,0.2,0.2373046875,0.2314453125,0.212890625,0.10400390625,0.19853515625,0.2255859375,0.19765625000000003
747,7,9,0.5078125,0.6,0.3,0.1,0.1875,0.1337890625,0.244140625,0.0908203125,0.16259765625,0.23310546875,0.22216796874999997
748,7,9,0.50390625,0.6,0.2,0.2,0.2294921875,0.259765625,0.208984375,0.1376953125,0.22519531250000002,0.24042968750000002,0.2224609375
749,7,9,0.51171875,1.0,0.0,0.0,0.240234375,0.271484375,0.1474609375,0.150390625,0.271484375,0.283203125,0.283203125
750,7,10,0.5078125,0.33,0.33,0.33,0.2197265625,0.2158203125,0.2451171875,0.1591796875,0.20463867187499998,0.21946289062500002,0.18788085937500001
751,7,10,0.51171875,0.4,0.4,0.2,0.2197265625,0.23046875,0.2353515625,0.107421875,0.2078125,0.2255859375,0.19765625000000003
752,7,10,0.5078125,0.6,0.3,0.1,0.240234375,0.265625,0.2041015625,0.125,0.23310546875,0.23310546875,0.22216796874999997
753,7,10,0.5078125,0.6,0.2,0.2,0.228515625,0.2490234375,0.1962890625,0.15625,0.219921875,0.24042968750000002,0.2224609375
754,7,10,0.51171875,1.0,0.0,0.0,0.2197265625,0.271484375,0.1416015625,0.111328125,0.271484375,0.283203125,0.283203125
755,7,11,0.5078125,0.33,0.33,0.33,0.232421875,0.25390625,0.193359375,0.1923828125,0.21108398437499998,0.21946289062500002,0.18788085937500001
756,7,11,0.5078125,0.4,0.4,0.2,0.2236328125,0.23828125,0.2109375,0.130859375,0.205859375,0.2255859375,0.19765625000000003
757,7,11,0.5078125,0.6,0.3,0.1,0.234375,0.232421875,0.197265625,0.123046875,0.21093749999999997,0.23310546875,0.22216796874999997
758,7,11,0.5078125,0.6,0.2,0.2,0.2265625,0.216796875,0.23828125,0.111328125,0.2,0.24042968750000002,0.2224609375
759,7,11,0.51171875,1.0,0.0,0.0,0.22265625,0.27734375,0.12451171875,0.10595703125,0.27734375,0.283203125,0.283203125
760,7,12,0.51171875,0.33,0.33,0.33,0.2216796875,0.2353515625,0.2177734375,0.14453125,0.1972265625,0.21946289062500002,0.18788085937500001
761,7,12,0.5078125,0.4,0.4,0.2,0.1845703125,0.2197265625,0.1708984375,0.2001953125,0.1962890625,0.2255859375,0.19765625000000003
762,7,12,0.5078125,0.6,0.3,0.1,0.22265625,0.2470703125,0.1435546875,0.1220703125,0.20351562499999998,0.23310546875,0.22216796874999997
763,7,12,0.51171875,0.6,0.2,0.2,0.248046875,0.2412109375,0.1630859375,0.1083984375,0.1990234375,0.24042968750000002,0.2224609375
764,7,12,0.51171875,1.0,0.0,0.0,0.1923828125,0.25390625,0.150390625,0.11328125,0.25390625,0.283203125,0.283203125
765,7,13,0.5078125,0.33,0.33,0.33,0.20703125,0.1923828125,0.228515625,0.244140625,0.21946289062500002,0.21946289062500002,0.18788085937500001
766,7,13,0.51171875,0.4,0.4,0.2,0.1748046875,0.193359375,0.25390625,0.111328125,0.201171875,0.2255859375,0.19765625000000003
767,7,13,0.51171875,0.6,0.3,0.1,0.2451171875,0.2265625,0.2060546875,0.1396484375,0.21171875,0.23310546875,0.22216796874999997
768,7,13,0.51171875,0.6,0.2,0.2,0.2255859375,0.24609375,0.193359375,0.10791015625,0.20791015624999998,0.24042968750000002,0.2224609375
769,7,13,0.51171875,1.0,0.0,0.0,0.2451171875,0.2236328125,0.1416015625,0.1337890625,0.2236328125,0.283203125,0.283203125
770,7,14,0.5078125,0.33,0.33,0.33,0.22265625,0.2490234375,0.2099609375,0.1513671875,0.20141601562500003,0.21946289062500002,0.18788085937500001
771,7,14,0.5078125,0.4,0.4,0.2,0.22265625,0.2158203125,0.1962890625,0.15625,0.19609375,0.2255859375,0.19765625000000003
772,7,14,0.5078125,0.6,0.3,0.1,0.21484375,0.2421875,0.23046875,0.11865234375,0.22631835937499997,0.23310546875,0.22216796874999997
773,7,14,0.5078125,0.6,0.2,0.2,0.2236328125,0.232421875,0.162109375,0.0927734375,0.1904296875,0.24042968750000002,0.2224609375
774,7,14,0.5078125,1.0,0.0,0.0,0.2392578125,0.24609375,0.1416015625,0.11669921875,0.24609375,0.283203125,0.283203125
775,7,15,0.5078125,0.33,0.33,0.33,0.248046875,0.2265625,0.2265625,0.1875,0.21140625000000002,0.21946289062500002,0.18788085937500001
776,7,15,0.50390625,0.4,0.4,0.2,0.1806640625,0.21484375,0.2412109375,0.142578125,0.2109375,0.2255859375,0.19765625000000003
777,7,15,0.51171875,0.6,0.3,0.1,0.232421875,0.232421875,0.1904296875,0.10400390625,0.206982421875,0.23310546875,0.22216796874999997
778,7,15,0.5078125,0.6,0.2,0.2,0.1865234375,0.1787109375,0.251953125,0.0771484375,0.17304687500000002,0.24042968750000002,0.2224609375
779,7,15,0.5078125,1.0,0.0,0.0,0.216796875,0.265625,0.134765625,0.10888671875,0.265625,0.283203125,0.283203125
780,7,16,0.5078125,0.33,0.33,0.33,0.251953125,0.2392578125,0.1982421875,0.2236328125,0.21817382812500002,0.21946289062500002,0.18788085937500001
781,7,16,0.5078125,0.4,0.4,0.2,0.2236328125,0.2431640625,0.22265625,0.10595703125,0.20751953125,0.2255859375,0.19765625000000003
782,7,16,0.51171875,0.6,0.3,0.1,0.2255859375,0.25,0.1826171875,0.11572265625,0.21635742187499998,0.23310546875,0.22216796874999997
783,7,16,0.51171875,0.6,0.2,0.2,0.1943359375,0.205078125,0.2001953125,0.14453125,0.1919921875,0.24042968750000002,0.2224609375
784,7,16,0.51171875,1.0,0.0,0.0,0.24609375,0.25,0.15625,0.11279296875,0.25,0.283203125,0.283203125
785,7,17,0.51171875,0.33,0.33,0.33,0.25,0.21484375,0.2275390625,0.1787109375,0.2049609375,0.21946289062500002,0.18788085937500001
