,prompt,sample,quality_score,bid_1,bid_2,base_alignment,agent1_alignment,agent2_alignment,welfare,best_welfare,vcg_baseline
557,3,19,0.5078125,0.7,0.3,0.2578125,0.1796875,0.201171875,0.18613281249999997,0.2294921875,0.21171874999999998
558,3,19,0.5078125,0.9,0.1,0.2578125,0.2138671875,0.1162109375,0.2041015625,0.23193359375,0.2359375
559,3,19,0.51171875,1.0,0.0,0.2578125,0.2392578125,0.130859375,0.2392578125,0.248046875,0.248046875
560,4,0,0.51171875,0.0,1.0,0.23046875,0.1650390625,0.1025390625,0.1025390625,0.31640625,0.31640625
561,4,0,0.51171875,0.1,0.9,0.220703125,0.1845703125,0.1884765625,0.18808593750000002,0.31171875,0.29765625
562,4,0,0.51171875,0.3,0.7,0.2236328125,0.173828125,0.0986328125,0.12119140625,0.23154296875,0.26162109375
563,4,0,0.51171875,0.5,0.5,0.2490234375,0.2119140625,0.1396484375,0.17578125,0.23388671875,0.23681640625
564,4,0,0.51171875,0.7,0.3,0.23828125,0.2373046875,0.1318359375,0.2056640625,0.2384765625,0.21201171875
565,4,0,0.51171875,0.9,0.1,0.2421875,0.201171875,0.08984375,0.1900390625,0.24604492187500002,0.24365234375
566,4,0,0.51171875,1.0,0.0,0.2333984375,0.244140625,0.1005859375,0.244140625,0.259765625,0.259765625
567,4,1,0.5078125,0.0,1.0,0.205078125,0.1796875,0.26953125,0.26953125,0.31640625,0.31640625
568,4,1,0.5078125,0.1,0.9,0.236328125,0.1748046875,0.154296875,0.15634765625000002,0.31171875,0.29765625
569,4,1,0.51171875,0.3,0.7,0.2138671875,0.201171875,0.14453125,0.16152343749999998,0.23154296875,0.26162109375
570,4,1,0.51171875,0.5,0.5,0.220703125,0.1982421875,0.15234375,0.17529296875,0.23388671875,0.23681640625
571,4,1,0.515625,0.7,0.3,0.2421875,0.1689453125,0.11865234375,0.15385742187499998,0.2384765625,0.21201171875
572,4,1,0.51171875,0.9,0.1,0.2265625,0.2236328125,0.09814453125,0.211083984375,0.24604492187500002,0.24365234375
573,4,1,0.5078125,1.0,0.0,0.216796875,0.2236328125,0.099609375,0.2236328125,0.259765625,0.259765625
574,4,2,0.51171875,0.0,1.0,0.2578125,0.1708984375,0.1142578125,0.1142578125,0.31640625,0.31640625
575,4,2,0.51171875,0.1,0.9,0.2421875,0.1611328125,0.09619140625,0.102685546875,0.31171875,0.29765625
576,4,2,0.51171875,0.3,0.7,0.23046875,0.189453125,0.1162109375,0.13818359375,0.23154296875,0.26162109375
577,4,2,0.51171875,0.5,0.5,0.240234375,0.1982421875,0.09912109375,0.148681640625,0.23388671875,0.23681640625
578,4,2,0.51171875,0.7,0.3,0.23828125,0.1875,0.1015625,0.16171874999999997,0.2384765625,0.21201171875
579,4,2,0.51171875,0.9,0.1,0.2451171875,0.208984375,0.091796875,0.197265625,0.24604492187500002,0.24365234375
580,4,2,0.51171875,1.0,0.0,0.2275390625,0.16796875,0.0888671875,0.16796875,0.259765625,0.259765625
581,4,3,0.51171875,0.0,1.0,0.2275390625,0.1533203125,0.1640625,0.1640625,0.31640625,0.31640625
582,4,3,0.51171875,0.1,0.9,0.2265625,0.181640625,0.140625,0.1447265625,0.31171875,0.29765625
583,4,3,0.51171875,0.3,0.7,0.2158203125,0.1650390625,0.083984375,0.10830078124999999,0.23154296875,0.26162109375
584,4,3,0.51171875,0.5,0.5,0.224609375,0.2431640625,0.1025390625,0.1728515625,0.23388671875,0.23681640625
585,4,3,0.51171875,0.7,0.3,0.23828125,0.20703125,0.09814453125,0.17436523437499998,0.2384765625,0.21201171875
586,4,3,0.51171875,0.9,0.1,0.2451171875,0.259765625,0.0849609375,0.24228515625,0.24604492187500002,0.24365234375
587,4,3,0.51171875,1.0,0.0,0.2431640625,0.19921875,0.09130859375,0.19921875,0.259765625,0.259765625
588,4,4,0.51171875,0.0,1.0,0.234375,0.1787109375,0.1005859375,0.1005859375,0.31640625,0.31640625
589,4,4,0.51171875,0.1,0.9,0.19921875,0.12109375,0.287109375,0.2705078125,0.31171875,0.29765625
590,4,4,0.51171875,0.3,0.7,0.23828125,0.1982421875,0.09619140625,0.126806640625,0.23154296875,0.26162109375
591,4,4,0.515625,0.5,0.5,0.2490234375,0.2578125,0.1455078125,0.20166015625,0.23388671875,0.23681640625
592,4,4,0.5078125,0.7,0.3,0.205078125,0.1591796875,0.216796875,0.17646484375,0.2384765625,0.21201171875
593,4,4,0.51171875,0.9,0.1,0.232421875,0.201171875,0.0888671875,0.18994140625,0.24604492187500002,0.24365234375
594,4,4,0.51171875,1.0,0.0,0.23046875,0.1953125,0.0810546875,0.1953125,0.259765625,0.259765625
595,4,5,0.51171875,0.0,1.0,0.224609375,0.177734375,0.1865234375,0.1865234375,0.31640625,0.31640625
596,4,5,0.51171875,0.1,0.9,0.1806640625,0.1328125,0.19140625,0.185546875,0.31171875,0.29765625
597,4,5,0.51171875,0.3,0.7,0.208984375,0.158203125,0.171875,0.16777343749999998,0.23154296875,0.26162109375
598,4,5,0.51171875,0.5,0.5,0.2216796875,0.240234375,0.111328125,0.17578125,0.23388671875,0.23681640625
599,4,5,0.51171875,0.7,0.3,0.2236328125,0.2451171875,0.1669921875,0.2216796875,0.2384765625,0.21201171875
600,4,5,0.51171875,0.9,0.1,0.2197265625,0.26171875,0.08447265625,0.24399414062500002,0.24604492187500002,0.24365234375
601,4,5,0.51171875,1.0,0.0,0.236328125,0.173828125,0.0859375,0.173828125,0.259765625,0.259765625
602,4,6,0.51171875,0.0,1.0,0.244140625,0.166015625,0.12890625,0.12890625,0.31640625,0.31640625
603,4,6,0.51171875,0.1,0.9,0.2080078125,0.171875,0.2080078125,0.20439453125,0.31171875,0.29765625
604,4,6,0.51171875,0.3,0.7,0.220703125,0.244140625,0.2177734375,0.22568359375,0.23154296875,0.26162109375
605,4,6,0.51171875,0.5,0.5,0.23046875,0.181640625,0.1298828125,0.15576171875,0.23388671875,0.23681640625
606,4,6,0.51171875,0.7,0.3,0.2373046875,0.1826171875,0.1005859375,0.1580078125,0.2384765625,0.21201171875
607,4,6,0.51171875,0.9,0.1,0.216796875,0.26171875,0.10498046875,0.24604492187500002,0.24604492187500002,0.24365234375
608,4,6,0.51171875,1.0,0.0,0.23046875,0.2392578125,0.0888671875,0.2392578125,0.259765625,0.259765625
609,4,7,0.51171875,0.0,1.0,0.240234375,0.1708984375,0.12060546875,0.12060546875,0.31640625,0.31640625
610,4,7,0.51171875,0.1,0.9,0.228515625,0.1748046875,0.1787109375,0.17832031250000002,0.31171875,0.29765625
611,4,7,0.515625,0.3,0.7,0.22265625,0.2021484375,0.1552734375,0.16933593749999998,0.23154296875,0.26162109375
612,4,7,0.51171875,0.5,0.5,0.2392578125,0.2216796875,0.15234375,0.18701171875,0.23388671875,0.23681640625
613,4,7,0.51171875,0.7,0.3,0.2275390625,0.1748046875,0.08251953125,0.147119140625,0.2384765625,0.21201171875
614,4,7,0.51171875,0.9,0.1,0.2275390625,0.2001953125,0.0888671875,0.1890625,0.24604492187500002,0.24365234375
615,4,7,0.51171875,1.0,0.0,0.2373046875,0.259765625,0.0986328125,0.259765625,0.259765625,0.259765625
616,4,8,0.5078125,0.0,1.0,0.193359375,0.1318359375,0.240234375,0.240234375,0.31640625,0.31640625
617,4,8,0.5078125,0.1,0.9,0.203125,0.1884765625,0.294921875,0.28427734375,0.31171875,0.29765625
618,4,8,0.51171875,0.3,0.7,0.2197265625,0.1962890625,0.19921875,0.19833984374999997,0.23154296875,0.26162109375
619,4,8,0.51171875,0.5,0.5,0.2392578125,0.1865234375,0.0947265625,0.140625,0.23388671875,0.23681640625
620,4,8,0.51171875,0.7,0.3,0.2373046875,0.1962890625,0.1298828125,0.1763671875,0.2384765625,0.21201171875
621,4,8,0.51171875,0.9,0.1,0.25390625,0.2578125,0.09814453125,0.241845703125,0.24604492187500002,0.24365234375
622,4,8,0.51171875,1.0,0.0,0.2177734375,0.1943359375,0.0791015625,0.1943359375,0.259765625,0.259765625
623,4,9,0.51171875,0.0,1.0,0.2431640625,0.16015625,0.150390625,0.150390625,0.31640625,0.31640625
624,4,9,0.51171875,0.1,0.9,0.2236328125,0.1611328125,0.1748046875,0.1734375,0.31171875,0.29765625
625,4,9,0.515625,0.3,0.7,0.2412109375,0.177734375,0.1015625,0.1244140625,0.23154296875,0.26162109375
626,4,9,0.51171875,0.5,0.5,0.2138671875,0.26171875,0.193359375,0.2275390625,0.23388671875,0.23681640625
627,4,9,0.51171875,0.7,0.3,0.232421875,0.255859375,0.09912109375,0.20883789062499997,0.2384765625,0.21201171875
628,4,9,0.5078125,0.9,0.1,0.21875,0.263671875,0.06982421875,0.244287109375,0.24604492187500002,0.24365234375
629,4,9,0.5078125,1.0,0.0,0.240234375,0.2080078125,0.1123046875,0.2080078125,0.259765625,0.259765625
630,4,10,0.51171875,0.0,1.0,0.251953125,0.17578125,0.1591796875,0.1591796875,0.31640625,0.31640625
631,4,10,0.51171875,0.1,0.9,0.2216796875,0.1591796875,0.185546875,0.18291015625,0.31171875,0.29765625
632,4,10,0.51171875,0.3,0.7,0.2177734375,0.193359375,0.18359375,0.1865234375,0.23154296875,0.26162109375
633,4,10,0.51171875,0.5,0.5,0.23046875,0.1923828125,0.109375,0.15087890625,0.23388671875,0.23681640625
634,4,10,0.51171875,0.7,0.3,0.244140625,0.197265625,0.1279296875,0.17646484375,0.2384765625,0.21201171875
635,4,10,0.5078125,0.9,0.1,0.2236328125,0.25390625,0.076171875,0.2361328125,0.24604492187500002,0.24365234375
636,4,10,0.515625,1.0,0.0,0.2333984375,0.201171875,0.091796875,0.201171875,0.259765625,0.259765625
637,4,11,0.5078125,0.0,1.0,0.2138671875,0.140625,0.177734375,0.177734375,0.31640625,0.31640625
638,4,11,0.51171875,0.1,0.9,0.216796875,0.1630859375,0.1982421875,0.1947265625,0.31171875,0.29765625
639,4,11,0.51171875,0.3,0.7,0.2099609375,0.138671875,0.2333984375,0.20498046874999998,0.23154296875,0.26162109375
640,4,11,0.51171875,0.5,0.5,0.2373046875,0.2236328125,0.1044921875,0.1640625,0.23388671875,0.23681640625
641,4,11,0.51171875,0.7,0.3,0.23828125,0.1904296875,0.12060546875,0.169482421875,0.2384765625,0.21201171875
642,4,11,0.51171875,0.9,0.1,0.2216796875,0.2490234375,0.09619140625,0.233740234375,0.24604492187500002,0.24365234375
643,4,11,0.51171875,1.0,0.0,0.20703125,0.220703125,0.07861328125,0.220703125,0.259765625,0.259765625
644,4,12,0.5078125,0.0,1.0,0.1875,0.12890625,0.31640625,0.31640625,0.31640625,0.31640625
645,4,12,0.51171875,0.1,0.9,0.2392578125,0.181640625,0.10009765625,0.108251953125,0.31171875,0.29765625
646,4,12,0.51171875,0.3,0.7,0.2421875,0.193359375,0.12451171875,0.145166015625,0.23154296875,0.26162109375
647,4,12,0.51171875,0.5,0.5,0.23046875,0.224609375,0.1708984375,0.19775390625,0.23388671875,0.23681640625
648,4,12,0.51171875,0.7,0.3,0.2197265625,0.2578125,0.193359375,0.2384765625,0.2384765625,0.21201171875
649,4,12,0.51171875,0.9,0.1,0.21875,0.17578125,0.08056640625,0.166259765625,0.24604492187500002,0.24365234375
650,4,12,0.51171875,1.0,0.0,0.232421875,0.197265625,0.11474609375,0.197265625,0.259765625,0.259765625
651,4,13,0.51171875,0.0,1.0,0.2392578125,0.173828125,0.08740234375,0.08740234375,0.31640625,0.31640625
652,4,13,0.51171875,0.1,0.9,0.2353515625,0.1845703125,0.12890625,0.13447265625,0.31171875,0.29765625
653,4,13,0.51171875,0.3,0.7,0.232421875,0.189453125,0.12255859375,0.14262695312499998,0.23154296875,0.26162109375
654,4,13,0.51171875,0.5,0.5,0.2412109375,0.1748046875,0.09521484375,0.135009765625,0.23388671875,0.23681640625
655,4,13,0.51171875,0.7,0.3,0.2216796875,0.248046875,0.18359375,0.2287109375,0.2384765625,0.21201171875
656,4,13,0.51171875,0.9,0.1,0.2265625,0.25,0.09033203125,0.234033203125,0.24604492187500002,0.24365234375
657,4,13,0.51171875,1.0,0.0,0.228515625,0.1865234375,0.07666015625,0.1865234375,0.259765625,0.259765625
658,4,14,0.51171875,0.0,1.0,0.220703125,0.166015625,0.17578125,0.17578125,0.31640625,0.31640625
659,4,14,0.51171875,0.1,0.9,0.2275390625,0.1650390625,0.12255859375,0.126806640625,0.31171875,0.29765625
660,4,14,0.51171875,0.3,0.7,0.1943359375,0.1611328125,0.26171875,0.23154296875,0.23154296875,0.26162109375
661,4,14,0.5078125,0.5,0.5,0.208984375,0.1923828125,0.275390625,0.23388671875,0.23388671875,0.23681640625
662,4,14,0.5078125,0.7,0.3,0.2041015625,0.1796875,0.287109375,0.2119140625,0.2384765625,0.21201171875
663,4,14,0.51171875,0.9,0.1,0.255859375,0.2490234375,0.103515625,0.23447265625,0.24604492187500002,0.24365234375
664,4,14,0.515625,1.0,0.0,0.2431640625,0.2431640625,0.08984375,0.2431640625,0.259765625,0.259765625
665,4,15,0.51171875,0.0,1.0,0.2353515625,0.1728515625,0.1669921875,0.1669921875,0.31640625,0.31640625
666,4,15,0.51171875,0.1,0.9,0.240234375,0.1845703125,0.123046875,0.12919921875,0.31171875,0.29765625
667,4,15,0.51171875,0.3,0.7,0.19921875,0.150390625,0.23046875,0.20644531249999998,0.23154296875,0.26162109375
668,4,15,0.5078125,0.5,0.5,0.2177734375,0.177734375,0.2275390625,0.20263671875,0.23388671875,0.23681640625
669,4,15,0.5078125,0.7,0.3,0.23046875,0.1845703125,0.09423828125,0.15747070312499997,0.2384765625,0.21201171875
670,4,15,0.51171875,0.9,0.1,0.2216796875,0.1875,0.083984375,0.1771484375,0.24604492187500002,0.24365234375
671,4,15,0.51171875,1.0,0.0,0.244140625,0.2197265625,0.0908203125,0.2197265625,0.259765625,0.259765625
672,4,16,0.51171875,0.0,1.0,0.236328125,0.1708984375,0.10107421875,0.10107421875,0.31640625,0.31640625
673,4,16,0.51171875,0.1,0.9,0.224609375,0.1708984375,0.169921875,0.17001953125,0.31171875,0.29765625
674,4,16,0.51171875,0.3,0.7,0.22265625,0.16796875,0.154296875,0.1583984375,0.23154296875,0.26162109375
675,4,16,0.51171875,0.5,0.5,0.25,0.1845703125,0.11181640625,0.148193359375,0.23388671875,0.23681640625
676,4,16,0.51171875,0.7,0.3,0.2314453125,0.1708984375,0.0791015625,0.14335937499999998,0.2384765625,0.21201171875
677,4,16,0.51171875,0.9,0.1,0.228515625,0.1806640625,0.078125,0.17041015625,0.24604492187500002,0.24365234375
678,4,16,0.51171875,1.0,0.0,0.23828125,0.2431640625,0.09326171875,0.2431640625,0.259765625,0.259765625
679,4,17,0.51171875,0.0,1.0,0.2021484375,0.1494140625,0.267578125,0.267578125,0.31640625,0.31640625
680,4,17,0.51171875,0.1,0.9,0.1923828125,0.1416015625,0.1826171875,0.178515625,0.31171875,0.29765625
681,4,17,0.51171875,0.3,0.7,0.2431640625,0.193359375,0.11669921875,0.13969726562499998,0.23154296875,0.26162109375
682,4,17,0.51171875,0.5,0.5,0.232421875,0.265625,0.1083984375,0.18701171875,0.23388671875,0.23681640625
683,4,17,0.51171875,0.7,0.3,0.2353515625,0.234375,0.09521484375,0.192626953125,0.2384765625,0.21201171875
684,4,17,0.515625,0.9,0.1,0.23828125,0.2333984375,0.09375,0.21943359375,0.24604492187500002,0.24365234375
685,4,17,0.51171875,1.0,0.0,0.2431640625,0.1962890625,0.08740234375,0.1962890625,0.259765625,0.259765625
686,4,18,0.5078125,0.0,1.0,0.208984375,0.162109375,0.26171875,0.26171875,0.31640625,0.31640625
687,4,18,0.5078125,0.1,0.9,0.181640625,0.12890625,0.33203125,0.31171875,0.31171875,0.29765625
688,4,18,0.51171875,0.3,0.7,0.2353515625,0.1875,0.09814453125,0.12495117187499999,0.23154296875,0.26162109375
689,4,18,0.51171875,0.5,0.5,0.2265625,0.216796875,0.140625,0.1787109375,0.23388671875,0.23681640625
690,4,18,0.51171875,0.7,0.3,0.234375,0.25390625,0.08544921875,0.203369140625,0.2384765625,0.21201171875
691,4,18,0.51171875,0.9,0.1,0.2470703125,0.1884765625,0.08740234375,0.178369140625,0.24604492187500002,0.24365234375
692,4,18,0.51171875,1.0,0.0,0.2275390625,0.197265625,0.07373046875,0.197265625,0.259765625,0.259765625
693,4,19,0.5078125,0.0,1.0,0.2109375,0.1748046875,0.298828125,0.298828125,0.31640625,0.31640625
694,4,19,0.51171875,0.1,0.9,0.1875,0.1455078125,0.298828125,0.28349609375,0.31171875,0.29765625
695,4,19,0.51171875,0.3,0.7,0.2099609375,0.2431640625,0.2041015625,0.2158203125,0.23154296875,0.26162109375
696,4,19,0.5078125,0.5,0.5,0.2119140625,0.193359375,0.224609375,0.208984375,0.23388671875,0.23681640625
697,4,19,0.51171875,0.7,0.3,0.2392578125,0.1943359375,0.1123046875,0.16972656249999998,0.2384765625,0.21201171875
698,4,19,0.51171875,0.9,0.1,0.2109375,0.1875,0.07763671875,0.176513671875,0.24604492187500002,0.24365234375
699,4,19,0.51171875,1.0,0.0,0.23046875,0.1982421875,0.09326171875,0.1982421875,0.259765625,0.259765625
840,6,0,0.5078125,0.0,1.0,0.203125,0.123046875,0.228515625,0.228515625,0.255859375,0.255859375
841,6,0,0.5078125,0.1,0.9,0.2392578125,0.091796875,0.185546875,0.176171875,0.2302734375,0.24384765625000002
842,6,0,0.5078125,0.3,0.7,0.248046875,0.1845703125,0.1767578125,0.17910156249999998,0.20976562499999998,0.21982421874999997
843,6,0,0.51171875,0.5,0.5,0.26953125,0.2099609375,0.197265625,0.20361328125,0.2119140625,0.19580078125
844,6,0,0.51171875,0.7,0.3,0.251953125,0.2197265625,0.20703125,0.21591796875,0.22363281249999997,0.21196289062499998
845,6,0,0.515625,0.9,0.1,0.26171875,0.2412109375,0.1298828125,0.23007812500000002,0.25400390625,0.242529296875
846,6,0,0.51171875,1.0,0.0,0.255859375,0.255859375,0.07666015625,0.255859375,0.2578125,0.2578125
847,6,1,0.515625,0.0,1.0,0.28125,0.11962890625,0.1396484375,0.1396484375,0.255859375,0.255859375
848,6,1,0.51171875,0.1,0.9,0.24609375,0.14453125,0.1669921875,0.16474609375000002,0.2302734375,0.24384765625000002
849,6,1,0.51171875,0.3,0.7,0.251953125,0.1826171875,0.197265625,0.19287109374999997,0.20976562499999998,0.21982421874999997
850,6,1,0.515625,0.5,0.5,0.232421875,0.162109375,0.1875,0.1748046875,0.2119140625,0.19580078125
851,6,1,0.51171875,0.7,0.3,0.2412109375,0.2294921875,0.189453125,0.21748046875,0.22363281249999997,0.21196289062499998
852,6,1,0.51171875,0.9,0.1,0.259765625,0.26171875,0.08349609375,0.24389648437500003,0.25400390625,0.242529296875
853,6,1,0.51171875,1.0,0.0,0.28125,0.240234375,0.05712890625,0.240234375,0.2578125,0.2578125
854,6,2,0.51171875,0.0,1.0,0.251953125,0.11181640625,0.2197265625,0.2197265625,0.255859375,0.255859375
855,6,2,0.515625,0.1,0.9,0.271484375,0.10546875,0.21875,0.207421875,0.2302734375,0.24384765625000002
856,6,2,0.51171875,0.3,0.7,0.263671875,0.125,0.173828125,0.1591796875,0.20976562499999998,0.21982421874999997
857,6,2,0.515625,0.5,0.5,0.25,0.22265625,0.19921875,0.2109375,0.2119140625,0.19580078125
858,6,2,0.51171875,0.7,0.3,0.22265625,0.228515625,0.142578125,0.20273437499999997,0.22363281249999997,0.21196289062499998
859,6,2,0.515625,0.9,0.1,0.23046875,0.21875,0.061279296875,0.2030029296875,0.25400390625,0.242529296875
860,6,2,0.51171875,1.0,0.0,0.255859375,0.23828125,0.08203125,0.23828125,0.2578125,0.2578125
861,6,3,0.5078125,0.0,1.0,0.27734375,0.1494140625,0.181640625,0.181640625,0.255859375,0.255859375
862,6,3,0.51171875,0.1,0.9,0.255859375,0.142578125,0.1787109375,0.17509765625,0.2302734375,0.24384765625000002
863,6,3,0.51171875,0.3,0.7,0.255859375,0.2255859375,0.1083984375,0.1435546875,0.20976562499999998,0.21982421874999997
864,6,3,0.51171875,0.5,0.5,0.271484375,0.2060546875,0.1572265625,0.181640625,0.2119140625,0.19580078125
865,6,3,0.51171875,0.7,0.3,0.21484375,0.224609375,0.17578125,0.2099609375,0.22363281249999997,0.21196289062499998
866,6,3,0.51171875,0.9,0.1,0.267578125,0.24609375,0.123046875,0.2337890625,0.25400390625,0.242529296875
867,6,3,0.51171875,1.0,0.0,0.216796875,0.251953125,0.043212890625,0.251953125,0.2578125,0.2578125
868,6,4,0.515625,0.0,1.0,0.306640625,0.10546875,0.09033203125,0.09033203125,0.255859375,0.255859375
869,6,4,0.515625,0.1,0.9,0.2490234375,0.1689453125,0.1396484375,0.14257812500000003,0.2302734375,0.24384765625000002
870,6,4,0.5078125,0.3,0.7,0.2294921875,0.138671875,0.2109375,0.18925781249999998,0.20976562499999998,0.21982421874999997
871,6,4,0.51171875,0.5,0.5,0.21875,0.2275390625,0.1962890625,0.2119140625,0.2119140625,0.19580078125
872,6,4,0.515625,0.7,0.3,0.2353515625,0.197265625,0.16796875,0.18847656249999997,0.22363281249999997,0.21196289062499998
873,6,4,0.51171875,0.9,0.1,0.240234375,0.25390625,0.052978515625,0.2338134765625,0.25400390625,0.242529296875
874,6,4,0.515625,1.0,0.0,0.28125,0.23046875,0.059326171875,0.23046875,0.2578125,0.2578125
875,6,5,0.5078125,0.0,1.0,0.2197265625,0.0771484375,0.2294921875,0.2294921875,0.255859375,0.255859375
876,6,5,0.515625,0.1,0.9,0.259765625,0.15234375,0.205078125,0.1998046875,0.2302734375,0.24384765625000002
877,6,5,0.51171875,0.3,0.7,0.224609375,0.1435546875,0.1826171875,0.1708984375,0.20976562499999998,0.21982421874999997
878,6,5,0.515625,0.5,0.5,0.2265625,0.2060546875,0.19140625,0.19873046875,0.2119140625,0.19580078125
879,6,5,0.51171875,0.7,0.3,0.208984375,0.23046875,0.1884765625,0.21787109375,0.22363281249999997,0.21196289062499998
880,6,5,0.51171875,0.9,0.1,0.224609375,0.2431640625,0.04150390625,0.222998046875,0.25400390625,0.242529296875
881,6,5,0.51171875,1.0,0.0,0.2255859375,0.251953125,0.0810546875,0.251953125,0.2578125,0.2578125
882,6,6,0.5078125,0.0,1.0,0.2197265625,0.0927734375,0.1875,0.1875,0.255859375,0.255859375
883,6,6,0.51171875,0.1,0.9,0.283203125,0.1591796875,0.1279296875,0.13105468750000002,0.2302734375,0.24384765625000002
884,6,6,0.515625,0.3,0.7,0.263671875,0.2490234375,0.08740234375,0.135888671875,0.20976562499999998,0.21982421874999997
885,6,6,0.515625,0.5,0.5,0.2119140625,0.17578125,0.2177734375,0.19677734375,0.2119140625,0.19580078125
886,6,6,0.51171875,0.7,0.3,0.1689453125,0.2265625,0.216796875,0.22363281249999997,0.22363281249999997,0.21196289062499998
887,6,6,0.515625,0.9,0.1,0.259765625,0.23046875,0.0791015625,0.21533203125,0.25400390625,0.242529296875
888,6,6,0.515625,1.0,0.0,0.31640625,0.248046875,0.10595703125,0.248046875,0.2578125,0.2578125
889,6,7,0.51171875,0.0,1.0,0.271484375,0.11279296875,0.1923828125,0.1923828125,0.255859375,0.255859375
890,6,7,0.5078125,0.1,0.9,0.265625,0.1484375,0.19140625,0.187109375,0.2302734375,0.24384765625000002
891,6,7,0.51171875,0.3,0.7,0.224609375,0.2119140625,0.19140625,0.19755859374999998,0.20976562499999998,0.21982421874999997
892,6,7,0.51171875,0.5,0.5,0.259765625,0.181640625,0.162109375,0.171875,0.2119140625,0.19580078125
893,6,7,0.515625,0.7,0.3,0.2451171875,0.208984375,0.1123046875,0.17998046874999998,0.22363281249999997,0.21196289062499998
894,6,7,0.5078125,0.9,0.1,0.2236328125,0.2265625,0.045166015625,0.2084228515625,0.25400390625,0.242529296875
895,6,7,0.515625,1.0,0.0,0.291015625,0.220703125,0.06884765625,0.220703125,0.2578125,0.2578125
896,6,8,0.51171875,0.0,1.0,0.291015625,0.1435546875,0.19921875,0.19921875,0.255859375,0.255859375
897,6,8,0.51171875,0.1,0.9,0.2734375,0.134765625,0.1513671875,0.14970703125,0.2302734375,0.24384765625000002
898,6,8,0.515625,0.3,0.7,0.26171875,0.20703125,0.2109375,0.20976562499999998,0.20976562499999998,0.21982421874999997
899,6,8,0.51171875,0.5,0.5,0.2236328125,0.181640625,0.1923828125,0.18701171875,0.2119140625,0.19580078125
900,6,8,0.51171875,0.7,0.3,0.24609375,0.232421875,0.11865234375,0.19829101562499998,0.22363281249999997,0.21196289062499998
901,6,8,0.515625,0.9,0.1,0.248046875,0.232421875,0.0634765625,0.21552734375000002,0.25400390625,0.242529296875
902,6,8,0.515625,1.0,0.0,0.28515625,0.2578125,0.10498046875,0.2578125,0.2578125,0.2578125
903,6,9,0.51171875,0.0,1.0,0.21875,0.1357421875,0.255859375,0.255859375,0.255859375,0.255859375
904,6,9,0.51171875,0.1,0.9,0.23828125,0.1513671875,0.21484375,0.20849609375,0.2302734375,0.24384765625000002
905,6,9,0.51171875,0.3,0.7,0.208984375,0.158203125,0.1826171875,0.17529296875,0.20976562499999998,0.21982421874999997
906,6,9,0.51171875,0.5,0.5,0.28125,0.220703125,0.169921875,0.1953125,0.2119140625,0.19580078125
907,6,9,0.51171875,0.7,0.3,0.2333984375,0.197265625,0.1689453125,0.18876953124999998,0.22363281249999997,0.21196289062499998
908,6,9,0.5078125,0.9,0.1,0.2470703125,0.2109375,0.042724609375,0.1941162109375,0.25400390625,0.242529296875
909,6,9,0.51171875,1.0,0.0,0.255859375,0.2314453125,0.08642578125,0.2314453125,0.2578125,0.2578125
910,6,10,0.5078125,0.0,1.0,0.2236328125,0.1474609375,0.1962890625,0.1962890625,0.255859375,0.255859375
911,6,10,0.5078125,0.1,0.9,0.2578125,0.1357421875,0.2216796875,0.21308593750000002,0.2302734375,0.24384765625000002
912,6,10,0.51171875,0.3,0.7,0.2490234375,0.11328125,0.2001953125,0.17412109375,0.20976562499999998,0.21982421874999997
913,6,10,0.51171875,0.5,0.5,0.1806640625,0.2275390625,0.1923828125,0.2099609375,0.2119140625,0.19580078125
914,6,10,0.515625,0.7,0.3,0.2333984375,0.2412109375,0.083984375,0.19404296875,0.22363281249999997,0.21196289062499998
915,6,10,0.515625,0.9,0.1,0.234375,0.2333984375,0.06591796875,0.216650390625,0.25400390625,0.242529296875
916,6,10,0.515625,1.0,0.0,0.2578125,0.25390625,0.055419921875,0.25390625,0.2578125,0.2578125
917,6,11,0.5078125,0.0,1.0,0.267578125,0.1396484375,0.2021484375,0.2021484375,0.255859375,0.255859375
918,6,11,0.5078125,0.1,0.9,0.265625,0.1669921875,0.2314453125,0.225,0.2302734375,0.24384765625000002
919,6,11,0.515625,0.3,0.7,0.224609375,0.1884765625,0.1845703125,0.1857421875,0.20976562499999998,0.21982421874999997
920,6,11,0.515625,0.5,0.5,0.25,0.2197265625,0.185546875,0.20263671875,0.2119140625,0.19580078125
921,6,11,0.51171875,0.7,0.3,0.236328125,0.2109375,0.2099609375,0.21064453125,0.22363281249999997,0.21196289062499998
922,6,11,0.51171875,0.9,0.1,0.28515625,0.232421875,0.05859375,0.21503906250000002,0.25400390625,0.242529296875
923,6,11,0.51171875,1.0,0.0,0.263671875,0.2216796875,0.09619140625,0.2216796875,0.2578125,0.2578125
924,6,12,0.51171875,0.0,1.0,0.2451171875,0.11572265625,0.216796875,0.216796875,0.255859375,0.255859375
925,6,12,0.51171875,0.1,0.9,0.2177734375,0.1494140625,0.2392578125,0.2302734375,0.2302734375,0.24384765625000002
926,6,12,0.5078125,0.3,0.7,0.2041015625,0.2119140625,0.1904296875,0.196875,0.20976562499999998,0.21982421874999997
927,6,12,0.515625,0.5,0.5,0.2578125,0.2255859375,0.1240234375,0.1748046875,0.2119140625,0.19580078125
